
조건별분석
[검색조건]
,분류: 지상
,요소 : 강수량
,검색구분 : 월
,지역/지점명 : 관악산,서울,부산,대구,대구(기),강화,백령도,인천,광주,대전,울산,동두천,수원,양평,파주,이천,강릉,대관령,동해,북강릉,북춘천,속초,삼척,영월,원주,정선군,인제,춘천,철원,태백,홍천,보은,제천,청주,추풍령,충주,금산,서산,보령,천안,부여,홍성,고창,고창군,군산,정읍,전주,장수,임실,순창군,남원,부안,해남,흑산도,진도군,진도(첨찰산),주암,완도,장흥,여수,영광군,순천,보성군,목포,무안,광양시,고흥,강진군,포항,청송군,의성,울진,울릉도,영주,영덕,영천,상주,안동,봉화,문경,구미,경주시,합천,함양군,통영,창원,진주,의령군,양산시,산청,북창원,밀양,남해,김해시,거창,거제,제주,성산포,성산,서귀포,성산,고산,세종
,기간 : 1960 ~ 2022년 01 ~ 12월


	
	
	지점번호,지점명,일시,강수량(mm),일최다강수량(mm),일최다강수량일자,1시간최다강수량(mm),1시간최다강수량일자,
	90,속초,1968-01,0.0,0.0,1968-01-24,0.0,1968-01-02
	90,속초,1968-02,3.3,2.0,1968-02-29,0.0,1968-02-10
	90,속초,1968-03,8.8,3.3,1968-03-24,,
	90,속초,1968-04,6.9,3.4,1968-04-08,1.4,1968-04-05
	90,속초,1968-05,49.1,31.8,1968-05-18,5.7,1968-05-18
	90,속초,1968-06,48.3,14.5,1968-06-19,5.7,1968-06-19
	90,속초,1968-07,304.7,89.7,1968-07-16,20.4,1968-07-30
	90,속초,1968-08,299.8,155.2,1968-08-23,36.3,1968-08-23
	90,속초,1968-09,113.7,77.5,1968-09-05,9.6,1968-09-05
	90,속초,1968-10,342.1,170.3,1968-10-24,23.0,1968-10-24
	90,속초,1968-11,24.5,14.1,1968-11-27,4.7,1968-11-27
	90,속초,1968-12,60.8,14.8,1968-12-26,3.2,1968-12-12
	90,속초,1969-01,112.6,25.9,1969-01-28,,
	90,속초,1969-02,139.1,29.9,1969-02-18,,
	90,속초,1969-03,77.5,28.7,1969-03-16,,
	90,속초,1969-04,254.3,139.7,1969-04-24,19.4,1969-04-23
	90,속초,1969-05,112.3,55.8,1969-05-27,10.1,1969-05-27
	90,속초,1969-06,59.6,22.5,1969-06-21,15.1,1969-06-21
	90,속초,1969-07,219.0,83.4,1969-07-30,25.2,1969-07-30
	90,속초,1969-08,236.4,84.2,1969-08-03,15.6,1969-08-06
	90,속초,1969-09,104.2,42.7,1969-09-30,6.8,1969-09-05
	90,속초,1969-10,3.0,1.5,1969-10-16,1.1,1969-10-16
	90,속초,1969-11,48.9,36.8,1969-11-16,7.9,1969-11-16
	90,속초,1969-12,23.2,22.5,1969-12-07,4.9,1969-12-07
	90,속초,1970-01,22.8,10.7,1970-01-04,0.0,1970-01-19
	90,속초,1970-02,83.4,42.7,1970-02-25,0.0,1970-02-19
	90,속초,1970-03,12.9,9.5,1970-03-09,,
	90,속초,1970-04,0.2,0.2,1970-04-25,0.2,1970-04-25
	90,속초,1970-05,61.4,37.3,1970-05-10,6.2,1970-05-10
	90,속초,1970-06,76.9,32.7,1970-06-30,10.2,1970-06-30
	90,속초,1970-07,503.9,206.3,1970-07-06,28.8,1970-07-06
